team_name,team_slug,player_name,player_url,player_image_thumb,jersey_number,position,roster_category,player_category,player_image,full_name,team_logo,club_slug,jersey_number_profile,profile_name,profile_height,profile_weight,profile_date_of_birth,profile_birthplace,profile_position,profile_footedness,profile_roster_category,profile_player_category,profile_pronunciation,profile_national_team,profile_player_status
Toronto Fc,toronto-fc,B. Kuscevic,https://www.mlssoccer.com/players/benjamin-kuscevic,/assets/images/Fallback-Headshot.png,Defender,,,,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,13,Benjamín  Kuscevic,"6' 1""",163 lbs,5.2.1996 (29),"Santiago,
             Chile",Defender,,,,,,
Toronto Fc,toronto-fc,R. Laryea,https://www.mlssoccer.com/players/richie-laryea,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bbmtfhfauqfgihmy58zx",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bbmtfhfauqfgihmy58zx.png,Richie Laryea,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,22,Richie  Laryea,"5' 9""",150 lbs,1.7.1995 (31),"Toronto, ON,
             Canada",Midfielder,Right,Senior,,LA-RAY-A,,
Toronto Fc,toronto-fc,C. Mailula,https://www.mlssoccer.com/players/cassius-mailula,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bagz9hgz3w1yccpshcwi",Midfielder,Senior,"International, U22 Initiative",Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bagz9hgz3w1yccpshcwi.png,Cassius Mailula,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,33,Cassius  Mailula,"5' 8""",,6.12.2001 (24),"Limpopo,
             South Africa",Midfielder,,Senior,"International, U22 Initiative",,,Loaned Out
Toronto Fc,toronto-fc,D. Mihailovic,https://www.mlssoccer.com/players/djordje-mihailovic,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/dct0gnpwa2eqfaxqopdz",Midfielder,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/dct0gnpwa2eqfaxqopdz.png,Djordje Mihailovic,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,10,Djordje  Mihailovic,"5' 10""",152 lbs,11.10.1998 (27),"Jacksonville, FL,
             USA",Midfielder,Right,Senior,Designated Player,Djor-dji Mi-Hi-Lo-Vich,,
Toronto Fc,toronto-fc,Z. Monlouis,https://www.mlssoccer.com/players/zane-monlouis,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ijddghtxztd4jzd3uk4g",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ijddghtxztd4jzd3uk4g.png,Zane Monlouis,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,12,Zane  Monlouis,"6' 1""",,10.16.2003 (22),"Lewisham,
             England",Defender,,Senior,International,,,
Toronto Fc,toronto-fc,J. Osorio,https://www.mlssoccer.com/players/jonathan-osorio,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/yz1ntqauwe6hdmqsy1lr",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/yz1ntqauwe6hdmqsy1lr.png,Jonathan Osorio,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,21,Jonathan  Osorio,"5' 9""",152 lbs,6.12.1992 (33),"Toronto, ON,
             Canada",Midfielder,both,Senior,,JON-UH-THUN-N O-SOR-EE-O,,
Toronto Fc,toronto-fc,M. Pereira,https://www.mlssoccer.com/players/matheus-pereira,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bejreig662a5d8afz7p0",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bejreig662a5d8afz7p0.png,Matheus Pereira,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,3,Matheus  Pereira,,,12.21.2000 (25),"São Paulo,
             Brazil",Defender,,Senior,International,,,
Toronto Fc,toronto-fc,D. Sallói,https://www.mlssoccer.com/players/daniel-salloi,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/zcgp7dvgbbve3691cohm",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/zcgp7dvgbbve3691cohm.png,Dániel Sallói,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,20,Dániel  Sallói,"6' 1""",154 lbs,7.19.1996 (29),"Siófok,
             Hungary",Forward,both,Senior,,shallow-EE,,
Toronto Fc,toronto-fc,J. Sargent,https://www.mlssoccer.com/players/josh-sargent,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/prd-league/z7sbw7xysrnustkqxs2p",Forward,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/prd-league/z7sbw7xysrnustkqxs2p.png,Josh Sargent,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,9,Josh  Sargent,"6' 0""",176 lbs,2.20.2000 (26),"O'Fallon, MO,
             USA",Forward,,Senior,Designated Player,,,
Toronto Fc,toronto-fc,L. Stefanović,https://www.mlssoccer.com/players/lazar-stefanovic,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/i7aixqcdmcab66svwixf",Defender,,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/i7aixqcdmcab66svwixf.png,Lazar Stefanović,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,76,Lazar  Stefanović,"6' 2""",,8.10.2006 (19),"Clearwater, FL,
             USA",Defender,,,,,,
Toronto Fc,toronto-fc,K. Thompson,https://www.mlssoccer.com/players/kosi-thompson,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xskcq2ybrut19hwm8hu5",Midfielder,Supplemental Slots 21-24,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xskcq2ybrut19hwm8hu5.png,Kosi Thompson,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,6,Kosi  Thompson,"5' 10""",174 lbs,1.27.2003 (23),"Toronto, ON,
             Canada",Midfielder,,Supplemental Slots 21-24,Homegrown,KOH-SEE TOMP-SUHN,,
Toronto Fc,toronto-fc,J. Vilsaint,https://www.mlssoccer.com/players/jules-anthony-vilsaint,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/b66gc6zcexdkoba9nsyy",Forward,Supplemental Slots 21-24,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/b66gc6zcexdkoba9nsyy.png,Jules-Anthony Vilsaint,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,99,Jules-Anthony  Vilsaint,"6' 3""",,1.6.2003 (23),"Montreal, QC,
             Canada",Forward,,Supplemental Slots 21-24,International,Jules-Althony Veel-saint,,
Toronto Fc,toronto-fc,H. Wingo,https://www.mlssoccer.com/players/henry-wingo,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wqgm8c7hpltajojbgvld",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wqgm8c7hpltajojbgvld.png,Henry Wingo,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,2,Henry  Wingo,"6' 0""",170 lbs,10.4.1995 (30),"Seattle, WA,
             USA",Midfielder,Right,Senior,,,,
Toronto Fc,toronto-fc,W. Yarbrough,https://www.mlssoccer.com/players/william-yarbrough,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xlcwgy8u0csjqxx3ogig",Goalkeeper,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xlcwgy8u0csjqxx3ogig.png,William Yarbrough,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,23,William  Yarbrough,"6' 2""",161 lbs,3.20.1989 (36),"Aguascalientes,
             Mexico",Goalkeeper,Right,Senior,,YARH-broh,,
Toronto Fc,toronto-fc,W. Zimmerman,https://www.mlssoccer.com/players/walker-zimmerman,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/lgotejpg3iqxyevj1usd",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/lgotejpg3iqxyevj1usd.png,Walker Zimmerman,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,25,Walker  Zimmerman,"6' 3""",196 lbs,5.19.1993 (32),"Lawrenceville, GA,
             USA",Defender,Right,Senior,,zim-ER-men,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,S. Adekugbe,https://www.mlssoccer.com/players/sam-adekugbe,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wxsumffvmjwzvv20v0lz",Defender,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wxsumffvmjwzvv20v0lz.png,Sam Adekugbe,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,3,Sam  Adekugbe,"5' 10""",165 lbs,1.16.1995 (31),"London,
             England",Defender,Left,Senior,Homegrown,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,J. Badwal,https://www.mlssoccer.com/players/jeevan-badwal-x1100,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wpjzk5rr1cajrnhwmerd",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wpjzk5rr1cajrnhwmerd.png,Jeevan Badwal,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,59,Jeevan  Badwal,"5' 9""",146 lbs,3.11.2006 (20),"Surrey, BC,
             Canada",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,S. Berhalter,https://www.mlssoccer.com/players/sebastian-berhalter,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/msoemaahu1n8sliwt47g",Midfielder,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/msoemaahu1n8sliwt47g.png,Sebastian Berhalter,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,16,Sebastian  Berhalter,"5' 9""",154 lbs,5.10.2001 (24),"London,
             England",Midfielder,,Senior,Homegrown,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,T. Blackmon,https://www.mlssoccer.com/players/tristan-blackmon,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/kp2ntv6a3mg96yhtczqm",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/kp2ntv6a3mg96yhtczqm.png,Tristan Blackmon,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,33,Tristan  Blackmon,"6' 2""",194 lbs,8.12.1996 (29),"Las Vegas, NV,
             USA",Defender,,Senior,,black-mon,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,I. Boehmer,https://www.mlssoccer.com/players/isaac-boehmer,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/qkc3buypiyshgiqqqlao",Goalkeeper,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/qkc3buypiyshgiqqqlao.png,Isaac Boehmer,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,32,Isaac  Boehmer,"6' 2""",185 lbs,11.20.2001 (24),"Penticton, BC,
             Canada",Goalkeeper,,Senior,Homegrown,boem-er,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,G. Bovalina,https://www.mlssoccer.com/players/giuseppe-bovalina,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/skuwi5xr6nj5rxasrxim",Defender,Supplemental Slots 21-24,International,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/skuwi5xr6nj5rxasrxim.png,Giuseppe Bovalina,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,27,Giuseppe  Bovalina,"5' 8""",157 lbs,11.11.2004 (21),"Adelaide,
             Australia",Defender,,Supplemental Slots 21-24,International,,,Loaned Out
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,K. Cabrera,https://www.mlssoccer.com/players/kenji-cabrera,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/kp0mrgwqygtercedrocc",Midfielder,Senior,"International, U22 Initiative",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/kp0mrgwqygtercedrocc.png,Kenji Cabrera,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,17,Kenji  Cabrera,"5' 9""",161 lbs,1.27.2003 (23),"Shiga,
             Japan",Midfielder,,Senior,"International, U22 Initiative",,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,B. Caicedo,https://www.mlssoccer.com/players/bruno-caicedo,/assets/images/Fallback-Headshot.png,Forward,Senior,"International, U22 Initiative",,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,14,Bruno  Caicedo,,,1.15.2005 (21),"Esmeraldas,
             Ecuador",Forward,,Senior,"International, U22 Initiative",,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,A. Cubas,https://www.mlssoccer.com/players/andres-cubas,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/rjyskorcfhi7b2uiwth9",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/rjyskorcfhi7b2uiwth9.png,Andres Cubas,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,20,Andrés  Cubas,"5' 6""",146 lbs,5.11.1996 (29),"Campo Grande,
             Argentina",Midfielder,Right,Senior,International,coo-baas,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,N. Djordjevic,https://www.mlssoccer.com/players/nikola-djordjevic,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/cyov9hgwm4ahncnak9x4",Defender,Supplemental Slots 25-28,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/cyov9hgwm4ahncnak9x4.png,Nikola Djordjevic,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,41,Nikola  Djordjevic,"5' 9""",174 lbs,11.14.2002 (23),"Austin, TX,
             USA",Defender,,Supplemental Slots 25-28,,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,R. Elloumi,https://www.mlssoccer.com/players/rayan-elloumi,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/lmbbtmxkj5twey4tikws",Forward,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/lmbbtmxkj5twey4tikws.png,Rayan Elloumi,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,19,Rayan  Elloumi,"6' 0""",181 lbs,9.17.2007 (18),"St. Albert, AB,
             Canada",Forward,,Supplemental Slots 25-28,Homegrown,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,R. Gauld,https://www.mlssoccer.com/players/ryan-gauld,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/a6nxblzmhculw0ymxqow",Midfielder,Senior,"International, Designated Player",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/a6nxblzmhculw0ymxqow.png,Ryan Gauld,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,25,Ryan  Gauld,"5' 7""",150 lbs,12.16.1995 (30),"Aberdeen,
             Scotland",Midfielder,Left,Senior,"International, Designated Player",gawld,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,M. Gherasimencov,https://www.mlssoccer.com/players/mihail-gherasimencov-x6092,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wfpgdxglvro0rtmggx58",,,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wfpgdxglvro0rtmggx58.png,Mihail Gherasimencov,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,29,Mihail  Gherasimencov,"5' 11""",165 lbs,3.25.2005 (20),"Bălți,
             Moldova",Defender,,,Homegrown,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,B. Halbouni,https://www.mlssoccer.com/players/belal-halbouni,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/uatuymicjz2crozqvvpn",Defender,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/uatuymicjz2crozqvvpn.png,Belal Halbouni,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,12,Belal  Halbouni,"6' 2""",190 lbs,12.29.1999 (26),"Ontario,
             Canada",Defender,,Supplemental Slots 21-24,,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,A. Jackson,https://www.mlssoccer.com/players/aziel-jackson,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/zcphebmyykiw5iov1ezk",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/zcphebmyykiw5iov1ezk.png,AZ Jackson,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,22,Aziel  Jackson,"5' 9""",154 lbs,10.25.2001 (24),"New York City, NY,
             USA",Forward,,Senior,,Ay-Zee-el,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,T. Johnson,https://www.mlssoccer.com/players/tate-johnson,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/izfto6lawa9zsii3lprz",Defender,Supplemental Slots 25-28,Generation adidas,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/izfto6lawa9zsii3lprz.png,Tate Johnson,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,28,Tate  Johnson,"5' 7""",161 lbs,7.10.2005 (20),"Tampa, FL,
             USA",Defender,,Supplemental Slots 25-28,Generation adidas,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,M. Laborda,https://www.mlssoccer.com/players/mathias-laborda,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ox5ps6soo5kpqg1enqmb",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ox5ps6soo5kpqg1enqmb.png,Mathias Laborda,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,2,Mathias   Laborda,6',170 lbs,9.15.1999 (26),"Fray Bentos,
             Uruguay",Defender,Right,Senior,International,la-bor-da,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,O. Larraz,https://www.mlssoccer.com/players/oliver-larraz,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jlrybjzdepgjlskh5jrm",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jlrybjzdepgjlskh5jrm.png,Oliver Larraz,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,8,Oliver  Larraz,"5' 11""",161 lbs,9.16.2001 (24),"Denver, CO,
             USA",Midfielder,,Senior,,lah-RAZ,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,L. Mackenzie,https://www.mlssoccer.com/players/liam-mackenzie-x1078,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/aj4sw4a7nktnomgnlzo2",Midfielder,,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/aj4sw4a7nktnomgnlzo2.png,Liam MacKenzie,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,97,Liam  Mackenzie,"5' 11""",154 lbs,3.15.2007 (18),"Comox, BC,
             Canada",Midfielder,,,Homegrown,,,
Vancouver Whitecaps Fc,vancouver-whitecaps-fc,T. Müller,https://www.mlssoccer.com/players/thomas-muller,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/obn0rju3g6uozfoledux",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/obn0rju3g6uozfoledux.png,Thomas Müller,https://images.mlssoccer.com/image/upload/t_q-best/v1748265547/assets/logos/mls-clubs/Club_Logo-Vancouver_ao9phl.png,vancouver-whitecaps-fc,13,Thomas  Müller,"6' 1""",165 lbs,9.13.1989 (36),"Weilheim,
             Germany",Midfielder,Right,Senior,International,,,
